store_name,store_code,store_category,store_address,store_phone,store_times_str,store_score_text,store_data_x,store_data_y,store_image_url,store_amenities_str,store_parking
우노스,1530011364,베이커리,도로명전북 전주시 덕진구 권삼득로 350 우노스복사지번전북 전주시 덕진구 덕진동1가 1315-51복사우편번호우편번호54897복사안내 레이어 닫기,0507-1314-7181,영업 중18:00에 영업 종료18시 0분에 영업 종료_영업 중18:00에 영업 종료18시 0분에 영업 종료_영업 중18:00에 영업 종료18시 0분에 영업 종료_영업 중_18:00에 영업 종료18시 0분에 영업 종료_18:00에 영업 종료_18시 0분에 영업 종료_수09:00 - 18:00_수09:00 - 18:00_수09:00 - 18:00_수_09:00 - 18:00_목09:00 - 18:00_목09:00 - 18:00_목09:00 - 18:00_목_09:00 - 18:00_금09:00 - 18:00_금09:00 - 18:00_금09:00 - 18:00_금_09:00 - 18:00_토09:00 - 18:00_토09:00 - 18:00_토09:00 - 18:00_토_09:00 - 18:00_일09:00 - 18:00_일09:00 - 18:00_일09:00 - 18:00_일_09:00 - 18:00_월09:00 - 18:00_월09:00 - 18:00_월09:00 - 18:00_월_09:00 - 18:00_화09:00 - 18:00_화09:00 - 18:00_화09:00 - 18:00_화_09:00 - 18:00_- 모든 빵 매진시 조기마감접기_- 모든 빵 매진시 조기마감접기_- 모든 빵 매진시 조기마감_- 모든 빵 매진시 조기마감_접기_접기,별점4.4,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250118_249%2F1737182917830ic4m6_JPEG%2FIMG_0498.jpeg,테이크아웃 할인_비건 메뉴_유기농 메뉴_포장_무선 인터넷,주차가능무료
코지버거,1496549723,햄버거,도로명전북 전주시 덕진구 명륜3길 9-4 1층복사지번전북 전주시 덕진구 덕진동1가 1263-9복사우편번호우편번호54898복사안내 레이어 닫기,063-902-9593,"영업 중21:00에 영업 종료21시 0분에 영업 종료_영업 중21:00에 영업 종료21시 0분에 영업 종료_영업 중21:00에 영업 종료21시 0분에 영업 종료_영업 중_21:00에 영업 종료21시 0분에 영업 종료_21:00에 영업 종료_21시 0분에 영업 종료_수11:00 - 21:0015:00 - 17:00 브레이크타임_수11:00 - 21:0015:00 - 17:00 브레이크타임_수11:00 - 21:0015:00 - 17:00 브레이크타임_수_11:00 - 21:0015:00 - 17:00 브레이크타임_목11:00 - 21:0015:00 - 17:00 브레이크타임_목11:00 - 21:0015:00 - 17:00 브레이크타임_목11:00 - 21:0015:00 - 17:00 브레이크타임_목_11:00 - 21:0015:00 - 17:00 브레이크타임_금11:00 - 21:0015:00 - 17:00 브레이크타임_금11:00 - 21:0015:00 - 17:00 브레이크타임_금11:00 - 21:0015:00 - 17:00 브레이크타임_금_11:00 - 21:0015:00 - 17:00 브레이크타임_토11:00 - 21:00_토11:00 - 21:00_토11:00 - 21:00_토_11:00 - 21:00_일11:00 - 21:00_일11:00 - 21:00_일11:00 - 21:00_일_11:00 - 21:00_월11:00 - 21:0015:00 - 17:00 브레이크타임_월11:00 - 21:0015:00 - 17:00 브레이크타임_월11:00 - 21:0015:00 - 17:00 브레이크타임_월_11:00 - 21:0015:00 - 17:00 브레이크타임_화11:00 - 21:0015:00 - 17:00 브레이크타임_화11:00 - 21:0015:00 - 17:00 브레이크타임_화11:00 - 21:0015:00 - 17:00 브레이크타임_화_11:00 - 21:0015:00 - 17:00 브레이크타임_- 재료소진 시, 조기마감 될 수 있습니다 🥹접기_- 재료소진 시, 조기마감 될 수 있습니다 🥹접기_- 재료소진 시, 조기마감 될 수 있습니다 🥹_- 재료소진 시, 조기마감 될 수 있습니다 🥹_접기_접기",별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260312_269%2F1773241787454895th_JPEG%2FIMG_2871.jpeg,포장_배달_무선 인터넷,주차 불가
이너프샐러드 전북대 본점,1534410624,"다이어트,샐러드",도로명전북 전주시 덕진구 명륜4길 21-1복사지번전북 전주시 덕진구 덕진동1가 1314-168복사우편번호우편번호54898복사안내 레이어 닫기,0507-1430-4547,영업 중20:00에 영업 종료20시 0분에 영업 종료_영업 중20:00에 영업 종료20시 0분에 영업 종료_영업 중20:00에 영업 종료20시 0분에 영업 종료_영업 중_20:00에 영업 종료20시 0분에 영업 종료_20:00에 영업 종료_20시 0분에 영업 종료_수08:00 - 20:0014:00 - 15:00 브레이크타임_수08:00 - 20:0014:00 - 15:00 브레이크타임_수08:00 - 20:0014:00 - 15:00 브레이크타임_수_08:00 - 20:0014:00 - 15:00 브레이크타임_목08:00 - 20:0014:00 - 15:00 브레이크타임_목08:00 - 20:0014:00 - 15:00 브레이크타임_목08:00 - 20:0014:00 - 15:00 브레이크타임_목_08:00 - 20:0014:00 - 15:00 브레이크타임_금08:00 - 20:0014:00 - 15:00 브레이크타임_금08:00 - 20:0014:00 - 15:00 브레이크타임_금08:00 - 20:0014:00 - 15:00 브레이크타임_금_08:00 - 20:0014:00 - 15:00 브레이크타임_토08:00 - 19:3014:00 - 15:00 브레이크타임_토08:00 - 19:3014:00 - 15:00 브레이크타임_토08:00 - 19:3014:00 - 15:00 브레이크타임_토_08:00 - 19:3014:00 - 15:00 브레이크타임_일08:00 - 19:3014:00 - 15:00 브레이크타임_일08:00 - 19:3014:00 - 15:00 브레이크타임_일08:00 - 19:3014:00 - 15:00 브레이크타임_일_08:00 - 19:3014:00 - 15:00 브레이크타임_월08:00 - 20:0014:00 - 15:00 브레이크타임_월08:00 - 20:0014:00 - 15:00 브레이크타임_월08:00 - 20:0014:00 - 15:00 브레이크타임_월_08:00 - 20:0014:00 - 15:00 브레이크타임_화08:00 - 20:0014:00 - 15:00 브레이크타임_화08:00 - 20:0014:00 - 15:00 브레이크타임_화08:00 - 20:0014:00 - 15:00 브레이크타임_화_08:00 - 20:0014:00 - 15:00 브레이크타임_- 2026년 설 연휴 정상 운영접기_- 2026년 설 연휴 정상 운영접기_- 2026년 설 연휴 정상 운영_- 2026년 설 연휴 정상 운영_접기_접기,별점4.68,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240816_178%2F1723787276947h6V0J_JPEG%2F3D6A2887.jpg,비건 메뉴_포장_배달_대기공간,주차 불가
효자동 스테이크펍,1036508971,양식,도로명전북 전주시 완산구 송정중앙로 62 스테이크펍복사지번전북 전주시 완산구 효자동1가 555-1복사우편번호우편번호55082복사안내 레이어 닫기,0507-1368-9875,영업 중21:00에 영업 종료21시 0분에 영업 종료_영업 중21:00에 영업 종료21시 0분에 영업 종료_영업 중21:00에 영업 종료21시 0분에 영업 종료_영업 중_21:00에 영업 종료21시 0분에 영업 종료_21:00에 영업 종료_21시 0분에 영업 종료_수17:00 - 21:00_수17:00 - 21:00_수17:00 - 21:00_수_17:00 - 21:00_목11:00 - 21:0015:00 - 17:00 브레이크타임_목11:00 - 21:0015:00 - 17:00 브레이크타임_목11:00 - 21:0015:00 - 17:00 브레이크타임_목_11:00 - 21:0015:00 - 17:00 브레이크타임_금11:00 - 21:0015:00 - 17:00 브레이크타임_금11:00 - 21:0015:00 - 17:00 브레이크타임_금11:00 - 21:0015:00 - 17:00 브레이크타임_금_11:00 - 21:0015:00 - 17:00 브레이크타임_토11:00 - 21:0015:00 - 17:00 브레이크타임_토11:00 - 21:0015:00 - 17:00 브레이크타임_토11:00 - 21:0015:00 - 17:00 브레이크타임_토_11:00 - 21:0015:00 - 17:00 브레이크타임_일17:00 - 21:00_일17:00 - 21:00_일17:00 - 21:00_일_17:00 - 21:00_월11:00 - 21:0015:00 - 17:00 브레이크타임_월11:00 - 21:0015:00 - 17:00 브레이크타임_월11:00 - 21:0015:00 - 17:00 브레이크타임_월_11:00 - 21:0015:00 - 17:00 브레이크타임_화11:00 - 21:0015:00 - 17:00 브레이크타임_화11:00 - 21:0015:00 - 17:00 브레이크타임_화11:00 - 21:0015:00 - 17:00 브레이크타임_화_11:00 - 21:0015:00 - 17:00 브레이크타임_- 홀 식사마감 시간 9시접기_- 홀 식사마감 시간 9시접기_- 홀 식사마감 시간 9시_- 홀 식사마감 시간 9시_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260214_238%2F1771071198851AEamO_PNG%2F1000070196.png,콜키지 가능유료_테이크아웃 할인_단체 이용 가능_포장_배달_예약_무선 인터넷_남/녀 화장실 구분_방문접수/출장_\반려동물 동반_유아의자_대기공간_출입구 휠체어 이용가능_좌석 휠체어 이용가능,주차가능무료
카페타이니하우스,1003090099,"카페,디저트",도로명전북 전주시 덕진구 전주천동로 473 르네블루빌딩 1층 카페타이니하우스복사지번전북 전주시 덕진구 금암동 768-10복사우편번호우편번호54932복사안내 레이어 닫기,0507-1316-1409,영업 중17:45에 라스트오더17시 45분에 라스트오더_영업 중17:45에 라스트오더17시 45분에 라스트오더_영업 중17:45에 라스트오더17시 45분에 라스트오더_영업 중_17:45에 라스트오더17시 45분에 라스트오더_17:45에 라스트오더_17시 45분에 라스트오더_수08:30 - 18:0017:45 라스트오더_수08:30 - 18:0017:45 라스트오더_수08:30 - 18:0017:45 라스트오더_수_08:30 - 18:0017:45 라스트오더_목08:30 - 18:0017:45 라스트오더_목08:30 - 18:0017:45 라스트오더_목08:30 - 18:0017:45 라스트오더_목_08:30 - 18:0017:45 라스트오더_금08:30 - 18:0017:45 라스트오더_금08:30 - 18:0017:45 라스트오더_금08:30 - 18:0017:45 라스트오더_금_08:30 - 18:0017:45 라스트오더_토09:00 - 18:0017:45 라스트오더_토09:00 - 18:0017:45 라스트오더_토09:00 - 18:0017:45 라스트오더_토_09:00 - 18:0017:45 라스트오더_일09:00 - 18:0017:45 라스트오더_일09:00 - 18:0017:45 라스트오더_일09:00 - 18:0017:45 라스트오더_일_09:00 - 18:0017:45 라스트오더_월08:30 - 18:0017:45 라스트오더_월08:30 - 18:0017:45 라스트오더_월08:30 - 18:0017:45 라스트오더_월_08:30 - 18:0017:45 라스트오더_화08:30 - 18:0017:45 라스트오더접기_화08:30 - 18:0017:45 라스트오더접기_화08:30 - 18:0017:45 라스트오더_화_08:30 - 18:0017:45 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260529_46%2F1780021704069IITlF_JPEG%2F2313836C-88CA-4660-A581-3768CF7C5235.jpg,포장_남/녀 화장실 구분_단체 이용 가능_대기공간_예약_배달_화장실 휠체어 이용가능_출입구 휠체어 이용가능_좌석 휠체어 이용가능,주차가능무료
만만 전북대점,2065226658,요리주점,도로명전북 전주시 덕진구 명륜3길 18-5 1층복사지번전북 전주시 덕진구 덕진동1가 1314-183복사우편번호우편번호54898복사안내 레이어 닫기,0507-1328-7610,영업 중다음 날 05:00에 영업 종료다음 날 5시 0분에 영업 종료_영업 중다음 날 05:00에 영업 종료다음 날 5시 0분에 영업 종료_영업 중다음 날 05:00에 영업 종료다음 날 5시 0분에 영업 종료_영업 중_다음 날 05:00에 영업 종료다음 날 5시 0분에 영업 종료_다음 날 05:00에 영업 종료_다음 날 5시 0분에 영업 종료_매일17:00 - 다음 날 05:00접기_매일17:00 - 다음 날 05:00접기_매일17:00 - 다음 날 05:00_매일_17:00 - 다음 날 05:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260425_60%2F1777050892768JdKJg_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5_%25286%2529.jpg,생일 혜택_단체 이용 가능_예약_무선 인터넷_남/녀 화장실 구분,주차 불가
통집,17474756,한식,도로명전북 전주시 덕진구 삼송1길 35복사지번전북 전주시 덕진구 금암동 627-5복사우편번호우편번호54899복사안내 레이어 닫기,063-277-8454,영업 중다음 날 02:00에 영업 종료다음 날 2시 0분에 영업 종료_영업 중다음 날 02:00에 영업 종료다음 날 2시 0분에 영업 종료_영업 중다음 날 02:00에 영업 종료다음 날 2시 0분에 영업 종료_영업 중_다음 날 02:00에 영업 종료다음 날 2시 0분에 영업 종료_다음 날 02:00에 영업 종료_다음 날 2시 0분에 영업 종료_수10:30 - 다음 날 02:00_수10:30 - 다음 날 02:00_수10:30 - 다음 날 02:00_수_10:30 - 다음 날 02:00_목10:30 - 다음 날 02:00_목10:30 - 다음 날 02:00_목10:30 - 다음 날 02:00_목_10:30 - 다음 날 02:00_금10:30 - 다음 날 02:00_금10:30 - 다음 날 02:00_금10:30 - 다음 날 02:00_금_10:30 - 다음 날 02:00_토10:30 - 다음 날 02:00_토10:30 - 다음 날 02:00_토10:30 - 다음 날 02:00_토_10:30 - 다음 날 02:00_일17:00 - 24:00_일17:00 - 24:00_일17:00 - 24:00_일_17:00 - 24:00_월10:30 - 다음 날 02:00_월10:30 - 다음 날 02:00_월10:30 - 다음 날 02:00_월_10:30 - 다음 날 02:00_화10:30 - 다음 날 02:00접기_화10:30 - 다음 날 02:00접기_화10:30 - 다음 날 02:00_화_10:30 - 다음 날 02:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200519_83%2F1589827136900jKVyd_JPEG%2Fmwwu4wBBNZoo8RnFIpDLyP6E.jpeg.jpg,단체 이용 가능_포장_남/녀 화장실 구분,주차 불가
금암소바,17122958,"우동,소바",도로명전북 전주시 덕진구 기린대로 400-75 금암소바복사지번전북 전주시 덕진구 금암동 729-6복사우편번호우편번호54931복사안내 레이어 닫기,0507-1341-0945,영업 중19:00에 라스트오더19시 0분에 라스트오더_영업 중19:00에 라스트오더19시 0분에 라스트오더_영업 중19:00에 라스트오더19시 0분에 라스트오더_영업 중_19:00에 라스트오더19시 0분에 라스트오더_19:00에 라스트오더_19시 0분에 라스트오더_수11:00 - 19:3019:00 라스트오더_수11:00 - 19:3019:00 라스트오더_수11:00 - 19:3019:00 라스트오더_수_11:00 - 19:3019:00 라스트오더_목11:00 - 19:3019:00 라스트오더_목11:00 - 19:3019:00 라스트오더_목11:00 - 19:3019:00 라스트오더_목_11:00 - 19:3019:00 라스트오더_금11:00 - 19:3019:00 라스트오더_금11:00 - 19:3019:00 라스트오더_금11:00 - 19:3019:00 라스트오더_금_11:00 - 19:3019:00 라스트오더_토11:00 - 19:3019:00 라스트오더_토11:00 - 19:3019:00 라스트오더_토11:00 - 19:3019:00 라스트오더_토_11:00 - 19:3019:00 라스트오더_일11:00 - 19:3019:00 라스트오더_일11:00 - 19:3019:00 라스트오더_일11:00 - 19:3019:00 라스트오더_일_11:00 - 19:3019:00 라스트오더_월11:00 - 19:3019:00 라스트오더_월11:00 - 19:3019:00 라스트오더_월11:00 - 19:3019:00 라스트오더_월_11:00 - 19:3019:00 라스트오더_화정기휴무 (매주 화요일)접기_화정기휴무 (매주 화요일)접기_화정기휴무 (매주 화요일)_화_정기휴무 (매주 화요일)_정기휴무 (매주 화요일)_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190429_65%2F15565044973327q2gl_JPEG%2FSYYFDrMpjVPW7h5I7LXzut9y.jpeg.jpg,남/녀 화장실 구분,주차가능무료
에그하우스,2049748405,오므라이스,도로명전북 전주시 덕진구 권삼득로 319-1 1층복사지번전북 전주시 덕진구 덕진동1가 664-34복사우편번호우편번호54898복사안내 레이어 닫기,0507-1308-9673,영업 중20:30에 라스트오더20시 30분에 라스트오더_영업 중20:30에 라스트오더20시 30분에 라스트오더_영업 중20:30에 라스트오더20시 30분에 라스트오더_영업 중_20:30에 라스트오더20시 30분에 라스트오더_20:30에 라스트오더_20시 30분에 라스트오더_매일11:00 - 21:0015:00 - 16:30 브레이크타임20:30 라스트오더접기_매일11:00 - 21:0015:00 - 16:30 브레이크타임20:30 라스트오더접기_매일11:00 - 21:0015:00 - 16:30 브레이크타임20:30 라스트오더_매일_11:00 - 21:0015:00 - 16:30 브레이크타임20:30 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260512_75%2F17785461249458OTFP_JPEG%2F%25BB%25E7%25C1%25F81.jpg,무선 인터넷_유아의자_포장_배달_단체 이용 가능,주차가능무료
멘야케이 금암본점,375214427,일본식라면,도로명전북 전주시 덕진구 떡전4길 18 멘야케이복사지번전북 전주시 덕진구 금암동 757-1복사우편번호우편번호54932복사안내 레이어 닫기,0507-1375-2365,영업 중20:30에 라스트오더20시 30분에 라스트오더_영업 중20:30에 라스트오더20시 30분에 라스트오더_영업 중20:30에 라스트오더20시 30분에 라스트오더_영업 중_20:30에 라스트오더20시 30분에 라스트오더_20:30에 라스트오더_20시 30분에 라스트오더_매일11:00 - 21:0020:30 라스트오더_매일11:00 - 21:0020:30 라스트오더_매일11:00 - 21:0020:30 라스트오더_매일_11:00 - 21:0020:30 라스트오더_- 육수소진시 조기마감합니다/브레이크타임은 없습니다!접기_- 육수소진시 조기마감합니다/브레이크타임은 없습니다!접기_- 육수소진시 조기마감합니다/브레이크타임은 없습니다!_- 육수소진시 조기마감합니다/브레이크타임은 없습니다!_접기_접기,별점4.52,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260531_153%2F1780215655573dyikt_JPEG%2FKakaoTalk_20260531_135129929.jpg,무선 인터넷_포장_배달,주차 불가
The담다,1729691935,돈가스,도로명전북 전주시 덕진구 권삼득로 333 원플러스빌딩 1층복사지번전북 전주시 덕진구 덕진동1가 664-6복사우편번호우편번호54898복사안내 레이어 닫기,063-275-7778,영업 중20:20에 라스트오더20시 20분에 라스트오더_영업 중20:20에 라스트오더20시 20분에 라스트오더_영업 중20:20에 라스트오더20시 20분에 라스트오더_영업 중_20:20에 라스트오더20시 20분에 라스트오더_20:20에 라스트오더_20시 20분에 라스트오더_수11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_수11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_수11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_수_11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_목11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_목11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_목11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_목_11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_금11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_금11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_금11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_금_11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_토11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_토11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_토11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_토_11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_일11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_일11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_일11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_일_11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_월11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_월11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_월11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_월_11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_화11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더접기_화11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더접기_화11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_화_11:00 - 20:5014:30 - 17:00 브레이크타임20:20 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171020_79%2F1508427327501V7TCc_JPEG%2FhK8Q6jI_d9TuGSmsWbddGCmc.jpg,포장_무선 인터넷_남/녀 화장실 구분,주차가능무료
치히로 전북대점,1446516924,일식당,도로명전북 전주시 덕진구 권삼득로 305-1복사지번전북 전주시 덕진구 금암동 664-48복사우편번호우편번호54898복사안내 레이어 닫기,070-8287-0913,영업 중21:00에 영업 종료21시 0분에 영업 종료_영업 중21:00에 영업 종료21시 0분에 영업 종료_영업 중21:00에 영업 종료21시 0분에 영업 종료_영업 중_21:00에 영업 종료21시 0분에 영업 종료_21:00에 영업 종료_21시 0분에 영업 종료_수11:00 - 21:0015:00 - 17:00 브레이크타임_수11:00 - 21:0015:00 - 17:00 브레이크타임_수11:00 - 21:0015:00 - 17:00 브레이크타임_수_11:00 - 21:0015:00 - 17:00 브레이크타임_목11:00 - 21:0015:00 - 17:00 브레이크타임_목11:00 - 21:0015:00 - 17:00 브레이크타임_목11:00 - 21:0015:00 - 17:00 브레이크타임_목_11:00 - 21:0015:00 - 17:00 브레이크타임_금11:00 - 21:0015:00 - 17:00 브레이크타임_금11:00 - 21:0015:00 - 17:00 브레이크타임_금11:00 - 21:0015:00 - 17:00 브레이크타임_금_11:00 - 21:0015:00 - 17:00 브레이크타임_토11:00 - 21:0015:00 - 17:00 브레이크타임_토11:00 - 21:0015:00 - 17:00 브레이크타임_토11:00 - 21:0015:00 - 17:00 브레이크타임_토_11:00 - 21:0015:00 - 17:00 브레이크타임_일11:00 - 21:0015:00 - 17:00 브레이크타임_일11:00 - 21:0015:00 - 17:00 브레이크타임_일11:00 - 21:0015:00 - 17:00 브레이크타임_일_11:00 - 21:0015:00 - 17:00 브레이크타임_월11:00 - 21:0015:00 - 17:00 브레이크타임_월11:00 - 21:0015:00 - 17:00 브레이크타임_월11:00 - 21:0015:00 - 17:00 브레이크타임_월_11:00 - 21:0015:00 - 17:00 브레이크타임_화11:00 - 21:0015:00 - 17:00 브레이크타임접기_화11:00 - 21:0015:00 - 17:00 브레이크타임접기_화11:00 - 21:0015:00 - 17:00 브레이크타임_화_11:00 - 21:0015:00 - 17:00 브레이크타임_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230111_101%2F1673435874183uiuX1_JPEG%2F%25B4%25EB%25B9%25AE.jpg,예약_포장,주차 불가
메르밀진미집 금암동직영점,34825919,국수,도로명전북 전주시 덕진구 권삼득로 202복사지번전북 전주시 덕진구 금암동 522-56복사우편번호우편번호54930복사안내 레이어 닫기,063-276-4020,영업 중19:30에 라스트오더19시 30분에 라스트오더_영업 중19:30에 라스트오더19시 30분에 라스트오더_영업 중19:30에 라스트오더19시 30분에 라스트오더_영업 중_19:30에 라스트오더19시 30분에 라스트오더_19:30에 라스트오더_19시 30분에 라스트오더_수10:00 - 20:0019:30 라스트오더_수10:00 - 20:0019:30 라스트오더_수10:00 - 20:0019:30 라스트오더_수_10:00 - 20:0019:30 라스트오더_목10:00 - 20:0019:30 라스트오더_목10:00 - 20:0019:30 라스트오더_목10:00 - 20:0019:30 라스트오더_목_10:00 - 20:0019:30 라스트오더_금10:00 - 20:0019:30 라스트오더_금10:00 - 20:0019:30 라스트오더_금10:00 - 20:0019:30 라스트오더_금_10:00 - 20:0019:30 라스트오더_토10:00 - 20:0019:30 라스트오더_토10:00 - 20:0019:30 라스트오더_토10:00 - 20:0019:30 라스트오더_토_10:00 - 20:0019:30 라스트오더_일10:00 - 20:0019:30 라스트오더_일10:00 - 20:0019:30 라스트오더_일10:00 - 20:0019:30 라스트오더_일_10:00 - 20:0019:30 라스트오더_월10:00 - 20:0019:30 라스트오더_월10:00 - 20:0019:30 라스트오더_월10:00 - 20:0019:30 라스트오더_월_10:00 - 20:0019:30 라스트오더_화10:00 - 20:0019:30 라스트오더접기_화10:00 - 20:0019:30 라스트오더접기_화10:00 - 20:0019:30 라스트오더_화_10:00 - 20:0019:30 라스트오더_접기_접기,별점4.23,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260531_232%2F1780215958079oFyI0_JPEG%2F2026_6%25BF%25F9_7%25BF%25F9_%25C0%25DA%25BB%25F6%25B0%25ED%25B1%25B8%25B8%25B6_%25C4%25E1%25B1%25B9%25BC%25F6___%25B0%25F8%25C1%25F6%25BF%25EB.jpg,테이크아웃 할인_단체 이용 가능_포장_배달_예약_남/녀 화장실 구분_무선 인터넷_유아의자_\반려동물 동반_대기공간_장애인 주차구역,주차가능무료
계근상 전북대점,2012739239,닭볶음탕,도로명전북 전주시 덕진구 명륜4길 11-1 계근상복사지번전북 전주시 덕진구 덕진동1가 1262-8복사우편번호우편번호54898복사안내 레이어 닫기,0507-1385-9111,24시간 영업연중무휴연중무휴_24시간 영업연중무휴연중무휴_24시간 영업연중무휴연중무휴_24시간 영업_연중무휴연중무휴_연중무휴_연중무휴_매일00:00 - 24:00접기_매일00:00 - 24:00접기_매일00:00 - 24:00_매일_00:00 - 24:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260524_121%2F1779595363459cre6q_JPEG%2F72643.jpg,콜키지 가능무료_무한 리필_단체 이용 가능_포장_배달_남/녀 화장실 구분_무선 인터넷,주차 불가
투썸플레이스 전주전북대점,32708547,카페,도로명전북 전주시 덕진구 권삼득로 307복사지번전북 전주시 덕진구 금암동 664-46복사우편번호우편번호54898복사안내 레이어 닫기,0507-1304-2388,영업 중22:00에 영업 종료22시 0분에 영업 종료_영업 중22:00에 영업 종료22시 0분에 영업 종료_영업 중22:00에 영업 종료22시 0분에 영업 종료_영업 중_22:00에 영업 종료22시 0분에 영업 종료_22:00에 영업 종료_22시 0분에 영업 종료_매일10:00 - 22:00접기_매일10:00 - 22:00접기_매일10:00 - 22:00_매일_10:00 - 22:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231024_28%2F1698116956974WBAFd_JPEG%2F1000011006.jpg,예약_무선 인터넷,주차 불가
